trip_id,sol,trip_index,crew_served,route_km,payload_kg,terrain_risk_score,energy_kwh,dust_storm_flag,battery_soh
2214,516,2,100,6.15,65.7,0.532,14.98,0,0.7751
2215,516,3,100,5.89,185.9,0.507,15.96,0,0.7751
2216,517,0,100,1.09,198.2,0.547,14.0,0,0.7747
2217,517,1,100,4.14,148.4,0.779,15.88,0,0.7747
2218,517,2,100,2.81,144.9,0.32,17.05,0,0.7747
2219,517,3,100,2.65,137.6,0.306,15.61,0,0.7747
2220,518,0,100,1.6,204.1,0.612,17.87,0,0.7743
2221,518,1,100,4.45,178.5,0.805,16.16,0,0.7743
2222,518,2,100,6.43,70.4,0.533,18.13,0,0.7743
2223,518,3,100,1.92,214.3,0.753,16.98,0,0.7742
2224,518,4,100,2.42,147.6,0.878,18.45,0,0.7742
2225,518,5,100,2.88,45.7,0.253,12.97,0,0.7742
2226,519,0,100,5.42,45.8,0.755,15.76,0,0.7738
2227,519,1,100,0.91,129.4,0.546,15.27,0,0.7738
2228,519,2,100,5.35,150.5,0.454,14.55,0,0.7738
2229,519,3,100,6.29,75.6,0.527,17.19,0,0.7738
2230,520,0,100,3.75,189.0,0.3,16.78,0,0.7734
2231,520,1,100,3.43,215.9,0.744,19.42,0,0.7734
2232,520,2,100,1.46,59.8,0.517,17.75,0,0.7734
2233,520,3,100,5.3,71.1,0.139,13.36,0,0.7733
2234,521,0,100,5.73,68.5,0.835,17.37,0,0.773
2235,521,1,100,3.82,102.5,0.884,17.51,0,0.773
2236,521,2,100,5.59,117.7,0.339,15.07,0,0.7729
2237,521,3,100,5.68,215.7,0.849,16.39,0,0.7729
2238,522,0,100,3.87,82.5,0.749,20.19,0,0.7725
2239,522,1,100,5.33,41.8,0.879,17.02,0,0.7725
2240,522,2,100,2.8,182.9,0.839,18.38,0,0.7725
2241,522,3,100,3.41,110.7,0.848,18.72,0,0.7725
2242,523,0,100,5.78,53.0,0.698,15.65,0,0.7721
2243,523,1,100,6.31,159.1,0.321,15.14,0,0.7721
2244,523,2,100,1.74,65.1,0.861,18.51,0,0.7721
2245,523,3,100,3.91,89.1,0.706,18.15,0,0.7721
2246,524,0,100,1.78,150.9,0.628,15.26,0,0.7717
2247,524,1,100,1.25,167.4,0.585,16.66,0,0.7717
2248,524,2,100,1.34,90.8,0.32,16.79,0,0.7716
2249,524,3,100,5.41,217.4,0.316,14.91,0,0.7716
2250,525,0,100,3.27,44.1,0.618,17.09,0,0.7712
2251,525,1,100,6.08,104.2,0.323,14.5,0,0.7712
2252,525,2,100,5.3,152.7,0.438,15.55,0,0.7712
2253,525,3,100,2.12,182.8,0.193,13.39,0,0.7712
2254,525,4,100,3.45,101.5,0.546,16.08,0,0.7712
2255,525,5,100,4.87,187.2,0.518,17.02,0,0.7712
2256,526,0,100,5.26,200.6,0.117,12.55,0,0.7708
2257,526,1,100,4.08,192.3,0.846,18.82,0,0.7708
2258,526,2,100,4.0,126.2,0.517,18.44,0,0.7707
2259,526,3,100,2.39,83.1,0.678,16.03,0,0.7707
2260,527,0,100,2.91,146.8,0.134,14.28,0,0.7703
2261,527,1,100,4.29,126.6,0.549,18.18,0,0.7703
2262,527,2,100,5.86,105.6,0.662,19.95,0,0.7703
2263,527,3,100,1.15,41.7,0.764,20.06,0,0.7703
2264,528,0,100,1.18,94.3,0.632,17.88,0,0.7699
2265,528,1,100,4.0,122.4,0.146,13.45,0,0.7699
2266,528,2,100,1.43,160.4,0.334,17.06,0,0.7699
2267,528,3,100,3.79,193.6,0.862,20.32,0,0.7699
2268,529,0,100,2.42,192.9,0.778,19.82,0,0.7695
2269,529,1,100,2.59,94.9,0.232,15.4,0,0.7695
2270,529,2,100,0.93,189.8,0.291,13.74,0,0.7694
2271,529,3,100,4.75,79.1,0.846,19.71,0,0.7694
2272,530,0,100,3.25,164.6,0.556,16.02,0,0.7691
2273,530,1,100,5.33,214.8,0.226,13.33,0,0.769
2274,530,2,100,6.32,168.4,0.67,17.13,0,0.769
2275,530,3,100,1.58,144.8,0.475,17.02,0,0.769
2276,531,0,100,1.3,83.2,0.301,11.9,0,0.7686
2277,531,1,100,6.41,68.8,0.101,13.06,0,0.7686
2278,531,2,100,3.4,128.2,0.484,17.14,0,0.7686
2279,531,3,100,2.78,95.6,0.682,18.04,0,0.7686
2280,532,0,100,5.17,216.7,0.738,20.19,0,0.7682
2281,532,1,100,3.24,171.9,0.409,15.75,0,0.7682
2282,532,2,100,2.17,50.2,0.607,20.38,0,0.7682
2283,532,3,100,5.45,95.5,0.407,15.93,0,0.7681
2284,532,4,100,2.69,109.8,0.167,12.67,0,0.7681
2285,532,5,100,4.47,174.3,0.494,16.92,0,0.7681
2286,533,0,100,1.79,173.8,0.866,20.29,0,0.7677
2287,533,1,100,4.56,176.5,0.15,12.53,0,0.7677
2288,533,2,100,3.05,103.5,0.396,15.95,0,0.7677
2289,533,3,100,4.8,55.5,0.219,13.37,0,0.7677
2290,534,0,100,2.89,83.1,0.321,11.69,0,0.7673
2291,534,1,100,1.35,211.9,0.387,15.72,0,0.7673
2292,534,2,100,4.33,176.7,0.243,13.4,0,0.7673
2293,534,3,100,2.22,209.7,0.335,12.35,0,0.7672
2294,535,0,100,3.97,163.3,0.321,13.33,0,0.7669
2295,535,1,100,5.77,174.6,0.691,20.54,0,0.7668
2296,535,2,100,1.7,112.5,0.537,16.3,0,0.7668
2297,535,3,100,6.16,190.4,0.839,19.04,0,0.7668
2298,536,0,100,4.18,180.6,0.388,15.15,0,0.7664
2299,536,1,100,5.33,41.2,0.697,17.38,0,0.7664
2300,536,2,100,2.61,177.0,0.851,20.4,0,0.7664
2301,536,3,100,5.01,152.1,0.321,16.33,0,0.7664
2302,537,0,100,2.09,146.0,0.452,14.32,0,0.766
2303,537,1,100,1.4,216.3,0.876,18.82,0,0.766
2304,537,2,100,4.23,59.4,0.557,17.65,0,0.766
2305,537,3,100,2.89,63.5,0.197,15.44,0,0.7659
2306,538,0,100,2.38,216.2,0.307,15.48,0,0.7656
2307,538,1,100,2.09,100.1,0.726,17.35,0,0.7656
2308,538,2,100,2.69,41.1,0.717,19.43,0,0.7655
2309,538,3,100,1.78,95.0,0.639,16.55,0,0.7655
2310,539,0,100,5.74,168.6,0.286,13.12,0,0.7651
2311,539,1,100,2.54,125.5,0.489,14.72,0,0.7651
2312,539,2,100,3.52,171.3,0.87,18.07,0,0.7651
2313,539,3,100,3.3,163.5,0.84,18.48,0,0.7651
2314,539,4,100,4.97,122.3,0.108,13.52,0,0.7651
2315,539,5,100,3.97,173.1,0.624,18.25,0,0.7651
2316,540,0,100,5.91,135.0,0.656,16.57,0,0.7647
2317,540,1,100,4.91,201.8,0.121,12.09,0,0.7647
2318,540,2,100,3.02,139.9,0.77,17.01,0,0.7646
2319,540,3,100,3.81,168.0,0.588,18.5,0,0.7646
2320,541,0,100,5.13,100.3,0.168,15.97,0,0.7642
2321,541,1,100,1.97,172.9,0.634,15.48,0,0.7642
2322,541,2,100,3.98,84.3,0.313,15.13,0,0.7642
2323,541,3,100,4.31,70.3,0.647,17.87,0,0.7642
2324,542,0,100,1.15,168.5,0.539,15.63,0,0.7638
2325,542,1,100,4.42,134.7,0.697,16.66,0,0.7638
2326,542,2,100,5.43,139.3,0.312,14.41,0,0.7638
2327,542,3,100,4.17,108.0,0.6,15.37,0,0.7638
2328,543,0,100,2.52,138.9,0.523,13.84,0,0.7634
2329,543,1,100,4.53,88.5,0.87,16.53,0,0.7634
2330,543,2,100,2.38,200.9,0.102,13.52,0,0.7633
2331,543,3,100,3.94,201.3,0.125,13.5,0,0.7633
2332,544,0,100,5.28,136.5,0.485,15.84,0,0.763
2333,544,1,100,3.43,135.5,0.756,18.19,0,0.7629
2334,544,2,100,5.88,110.3,0.642,18.05,0,0.7629
2335,544,3,100,3.32,60.8,0.744,19.33,0,0.7629
2336,545,0,100,3.12,119.7,0.754,18.06,0,0.7625
2337,545,1,100,1.72,182.5,0.622,14.8,0,0.7625
2338,545,2,100,1.17,179.5,0.457,15.76,0,0.7625
2339,545,3,100,2.11,109.3,0.626,13.14,0,0.7625
2340,546,0,100,3.7,147.6,0.173,13.82,0,0.7621
2341,546,1,100,3.13,54.0,0.812,22.63,0,0.7621
2342,546,2,100,4.99,41.7,0.71,16.5,0,0.7621
2343,546,3,100,0.82,102.3,0.163,14.31,0,0.762
2344,546,4,100,2.96,84.3,0.888,16.48,0,0.762
2345,546,5,100,3.98,112.7,0.632,17.98,0,0.762
2346,547,0,100,3.77,83.6,0.371,14.73,0,0.7616
2347,547,1,100,4.85,201.5,0.333,12.52,0,0.7616
2348,547,2,100,4.42,169.7,0.794,18.13,0,0.7616
2349,547,3,100,0.87,145.5,0.377,16.91,0,0.7616
2350,548,0,100,1.18,179.5,0.173,13.7,0,0.7612
2351,548,1,100,1.5,112.7,0.474,17.29,0,0.7612
2352,548,2,100,5.75,202.1,0.617,18.74,0,0.7612
2353,548,3,100,5.61,87.0,0.87,19.81,0,0.7611
2354,549,0,100,0.84,195.5,0.727,19.5,0,0.7608
2355,549,1,100,1.82,95.6,0.513,16.71,0,0.7607
2356,549,2,100,2.96,132.5,0.212,12.23,0,0.7607
2357,549,3,100,5.24,136.8,0.827,16.94,0,0.7607
2358,550,0,100,5.56,197.1,0.409,13.47,0,0.7603
2359,550,1,100,5.04,177.5,0.622,16.21,0,0.7603
2360,550,2,100,5.63,187.8,0.412,17.23,0,0.7603
2361,550,3,100,3.31,126.5,0.221,14.7,0,0.7603
2362,551,0,100,4.48,183.3,0.366,13.08,0,0.7599
2363,551,1,100,3.51,125.1,0.413,16.51,0,0.7599
2364,551,2,100,4.46,169.6,0.858,18.61,0,0.7599
2365,551,3,100,6.16,92.6,0.629,13.64,0,0.7599
2366,552,0,100,3.45,140.0,0.309,15.46,0,0.7595
2367,552,1,100,5.71,52.6,0.278,13.04,0,0.7595
2368,552,2,100,6.38,46.6,0.727,17.84,0,0.7594
2369,552,3,100,6.01,126.3,0.182,15.58,0,0.7594
2370,553,0,100,1.92,168.3,0.693,18.22,0,0.7591
2371,553,1,100,6.1,62.8,0.495,16.16,0,0.759
2372,553,2,100,5.74,110.6,0.637,15.93,0,0.759
2373,553,3,100,2.36,51.1,0.307,12.85,0,0.759
2374,553,4,100,5.44,177.6,0.577,15.94,0,0.759
2375,553,5,100,4.44,201.0,0.152,11.43,0,0.759
2376,554,0,100,6.3,75.2,0.365,11.94,0,0.7586
2377,554,1,100,5.18,111.0,0.734,19.39,0,0.7586
2378,554,2,100,4.01,75.9,0.593,16.9,0,0.7585
2379,554,3,100,0.92,170.2,0.852,17.45,0,0.7585
2380,555,0,100,6.19,55.1,0.731,16.37,0,0.7581
2381,555,1,100,3.64,166.7,0.89,19.55,0,0.7581
2382,555,2,100,4.35,201.2,0.107,12.37,0,0.7581
2383,555,3,100,4.92,88.7,0.872,18.34,0,0.7581
2384,556,0,100,3.7,55.3,0.658,15.3,0,0.7577
2385,556,1,100,5.53,218.3,0.742,18.88,0,0.7577
2386,556,2,100,6.12,57.4,0.875,17.63,0,0.7577
2387,556,3,100,1.56,91.0,0.38,15.86,0,0.7577
2388,557,0,100,1.46,183.2,0.745,19.13,0,0.7573
2389,557,1,100,1.42,92.7,0.684,17.68,0,0.7573
2390,557,2,100,0.84,204.3,0.794,17.61,0,0.7573
2391,557,3,100,3.96,86.9,0.48,14.75,0,0.7572
2392,558,0,100,3.92,138.3,0.322,15.36,0,0.7569
2393,558,1,100,2.81,55.6,0.111,9.25,0,0.7568
2394,558,2,100,5.48,124.1,0.294,13.05,0,0.7568
2395,558,3,100,4.69,217.2,0.859,18.68,0,0.7568
2396,559,0,100,2.21,118.4,0.421,15.69,0,0.7564
2397,559,1,100,5.7,125.4,0.83,17.37,0,0.7564
2398,559,2,100,6.16,112.8,0.425,15.85,0,0.7564
2399,559,3,100,0.9,177.4,0.592,15.67,0,0.7564
2400,560,0,100,1.0,55.1,0.251,12.06,0,0.756
2401,560,1,100,6.49,62.2,0.599,14.84,0,0.756
2402,560,2,100,3.01,149.6,0.502,16.5,0,0.756
2403,560,3,100,2.52,212.1,0.202,13.71,0,0.7559
2404,560,4,100,0.91,60.0,0.458,13.02,0,0.7559
2405,560,5,100,6.01,217.7,0.826,17.42,0,0.7559
2406,561,0,100,3.08,137.0,0.833,19.89,0,0.7555
2407,561,1,100,1.24,218.3,0.609,17.84,0,0.7555
2408,561,2,100,2.29,183.2,0.679,17.71,0,0.7555
2409,561,3,100,5.36,114.8,0.214,13.7,0,0.7555
2410,562,0,100,3.26,84.8,0.896,21.04,0,0.7551
2411,562,1,100,3.54,61.6,0.76,18.6,0,0.7551
2412,562,2,100,2.01,177.2,0.685,16.76,0,0.7551
2413,562,3,100,5.66,58.4,0.529,15.97,0,0.755
2414,563,0,100,2.02,175.0,0.312,16.33,0,0.7547
2415,563,1,100,2.86,131.0,0.134,11.99,0,0.7547
2416,563,2,100,3.49,143.4,0.345,15.11,0,0.7546
2417,563,3,100,3.81,130.4,0.819,18.71,0,0.7546
2418,564,0,100,1.02,70.8,0.506,15.04,0,0.7542
2419,564,1,100,2.8,176.1,0.267,12.01,0,0.7542
2420,564,2,100,4.62,148.3,0.366,14.08,0,0.7542
2421,564,3,100,4.46,133.8,0.393,12.89,0,0.7542
2422,565,0,100,5.91,191.1,0.323,15.83,0,0.7538
2423,565,1,100,1.93,219.8,0.663,16.68,0,0.7538
2424,565,2,100,4.09,217.8,0.26,14.29,0,0.7538
2425,565,3,100,4.02,192.4,0.85,20.9,0,0.7538
2426,566,0,100,1.61,128.7,0.665,16.41,0,0.7534
2427,566,1,100,3.04,139.9,0.151,13.58,0,0.7534
2428,566,2,100,3.44,152.1,0.182,11.04,0,0.7533
2429,566,3,100,5.82,131.1,0.86,18.73,0,0.7533
2430,567,0,100,1.79,132.5,0.837,16.65,0,0.753
2431,567,1,100,5.97,100.9,0.119,13.9,0,0.7529
2432,567,2,100,3.4,55.3,0.508,16.66,0,0.7529
2433,567,3,100,1.26,127.4,0.889,20.6,0,0.7529
2434,567,4,100,1.74,128.3,0.481,14.62,0,0.7529
2435,567,5,100,5.93,171.8,0.125,14.65,0,0.7529
2436,568,0,100,2.5,116.3,0.304,14.86,0,0.7525
2437,568,1,100,2.41,108.9,0.517,18.28,0,0.7525
2438,568,2,100,4.28,130.0,0.127,12.16,0,0.7524
2439,568,3,100,0.83,158.9,0.758,18.65,0,0.7524
2440,569,0,100,5.03,72.5,0.138,12.41,0,0.7521
2441,569,1,100,5.54,75.5,0.755,20.39,0,0.752
2442,569,2,100,1.64,151.9,0.288,15.61,0,0.752
2443,569,3,100,1.48,196.9,0.639,16.75,0,0.752
2444,570,0,100,5.03,160.4,0.186,11.96,0,0.7516
2445,570,1,100,2.17,140.8,0.208,15.58,0,0.7516
2446,570,2,100,2.21,181.6,0.299,12.63,0,0.7516
2447,570,3,100,0.84,94.6,0.208,13.5,0,0.7516
2448,571,0,100,6.03,77.5,0.614,17.2,0,0.7512
2449,571,1,100,2.75,219.0,0.699,19.01,0,0.7512
2450,571,2,100,4.2,157.5,0.303,15.76,0,0.7511
2451,571,3,100,1.26,135.0,0.454,14.46,0,0.7511
2452,572,0,100,4.5,190.5,0.474,16.86,0,0.7508
2453,572,1,100,1.44,167.9,0.84,15.74,0,0.7507
2454,572,2,100,4.11,144.1,0.141,13.82,0,0.7507
2455,572,3,100,2.09,55.6,0.537,14.99,0,0.7507
2456,573,0,100,3.06,41.2,0.588,17.87,0,0.7503
2457,573,1,100,3.37,128.8,0.218,15.39,0,0.7503
2458,573,2,100,3.64,79.0,0.746,19.73,0,0.7503
2459,573,3,100,6.04,127.8,0.698,17.64,0,0.7503
2460,574,0,100,2.53,105.0,0.574,16.01,0,0.7499
2461,574,1,100,5.26,141.0,0.702,17.15,0,0.7499
2462,574,2,100,0.89,64.4,0.631,19.02,0,0.7499
2463,574,3,100,1.47,105.2,0.682,16.55,0,0.7498
2464,574,4,100,3.92,67.2,0.254,13.64,0,0.7498
2465,574,5,100,5.98,188.7,0.446,16.8,0,0.7498
2466,575,0,100,4.47,166.0,0.857,17.62,0,0.7494
2467,575,1,100,5.68,177.9,0.517,15.44,0,0.7494
2468,575,2,100,5.33,78.9,0.281,15.51,0,0.7494
2469,575,3,100,1.96,176.1,0.551,16.66,0,0.7494
2470,576,0,100,1.53,139.5,0.646,17.58,0,0.749
2471,576,1,100,2.97,211.1,0.294,13.34,0,0.749
2472,576,2,100,5.74,93.4,0.611,14.79,0,0.749
2473,576,3,100,5.38,124.3,0.648,15.75,0,0.7489
2474,577,0,100,2.24,87.6,0.477,18.33,0,0.7486
2475,577,1,100,6.43,162.7,0.733,19.0,0,0.7486
2476,577,2,100,2.57,141.5,0.894,21.5,0,0.7485
2477,577,3,100,1.2,69.0,0.574,15.99,0,0.7485
2478,578,0,100,2.86,45.1,0.441,15.5,0,0.7481
2479,578,1,100,4.44,150.9,0.215,12.44,0,0.7481
2480,578,2,100,1.6,101.1,0.109,14.52,0,0.7481
2481,578,3,100,6.12,210.5,0.173,12.56,0,0.7481
2482,579,0,100,6.43,106.3,0.559,13.38,0,0.7477
2483,579,1,100,5.0,155.4,0.277,16.67,0,0.7477
2484,579,2,100,1.32,68.5,0.107,15.36,0,0.7477
2485,579,3,100,2.21,160.7,0.701,17.57,0,0.7477
2486,580,0,100,1.72,117.6,0.896,20.31,0,0.7473
2487,580,1,100,1.23,171.9,0.295,13.69,0,0.7473
2488,580,2,100,4.01,193.9,0.782,20.28,0,0.7472
2489,580,3,100,3.57,147.3,0.526,17.44,0,0.7472
2490,581,0,100,5.21,76.1,0.573,15.9,0,0.7469
2491,581,1,100,5.83,92.0,0.576,18.36,0,0.7468
2492,581,2,100,3.44,161.0,0.266,15.16,0,0.7468
2493,581,3,100,5.14,171.4,0.426,13.77,0,0.7468
2494,581,4,100,1.76,70.6,0.719,16.77,0,0.7468
2495,581,5,100,1.73,99.4,0.586,17.9,0,0.7467
2496,582,0,100,4.41,154.9,0.293,13.4,0,0.7464
2497,582,1,100,1.14,170.3,0.668,19.5,0,0.7464
2498,582,2,100,0.94,218.4,0.612,17.07,0,0.7463
2499,582,3,100,4.65,75.8,0.429,15.13,0,0.7463
2500,583,0,100,2.75,161.9,0.414,16.6,0,0.7459
2501,583,1,100,3.12,100.5,0.228,12.13,0,0.7459
2502,583,2,100,2.38,185.0,0.174,15.55,0,0.7459
2503,583,3,100,2.7,96.2,0.162,13.8,0,0.7459
2504,584,0,100,2.27,167.5,0.178,15.08,0,0.7455
2505,584,1,100,5.37,142.6,0.396,16.55,0,0.7455
2506,584,2,100,2.06,66.2,0.386,16.95,0,0.7455
2507,584,3,100,4.04,95.1,0.481,15.51,0,0.7455
2508,585,0,100,3.02,53.4,0.699,19.56,0,0.7451
2509,585,1,100,2.08,60.9,0.39,15.23,0,0.7451
2510,585,2,100,3.66,45.8,0.339,15.2,0,0.745
2511,585,3,100,3.67,156.2,0.857,17.6,0,0.745
2512,586,0,100,3.51,148.2,0.444,16.34,0,0.7447
2513,586,1,100,5.14,84.1,0.732,16.76,0,0.7446
2514,586,2,100,4.08,187.4,0.539,16.68,0,0.7446
2515,586,3,100,4.72,191.9,0.497,16.92,0,0.7446
2516,587,0,100,5.15,41.7,0.554,16.82,0,0.7442
2517,587,1,100,4.68,149.5,0.24,12.85,0,0.7442
2518,587,2,100,1.31,110.2,0.515,15.77,0,0.7442
2519,587,3,100,1.02,139.9,0.796,16.9,0,0.7442
2520,588,0,100,3.28,154.6,0.591,17.97,0,0.7438
2521,588,1,100,2.88,93.3,0.847,18.8,0,0.7438
2522,588,2,100,1.95,57.2,0.162,11.74,0,0.7438
2523,588,3,100,1.8,112.1,0.202,13.55,0,0.7437
2524,588,4,100,2.04,72.4,0.806,17.3,0,0.7437
2525,588,5,100,2.96,127.3,0.342,15.18,0,0.7437
2526,589,0,100,1.48,127.7,0.314,13.06,0,0.7433
2527,589,1,100,5.0,184.5,0.71,20.11,0,0.7433
2528,589,2,100,5.05,153.6,0.197,11.86,0,0.7433
2529,589,3,100,0.82,56.2,0.446,18.06,0,0.7433
2530,590,0,100,1.11,139.8,0.287,18.04,0,0.7429
2531,590,1,100,6.2,197.2,0.841,18.59,0,0.7429
2532,590,2,100,1.31,138.6,0.488,17.3,0,0.7429
2533,590,3,100,4.99,101.1,0.227,12.31,0,0.7428
2534,591,0,100,4.0,183.4,0.335,16.7,0,0.7425
2535,591,1,100,1.44,124.8,0.547,14.42,0,0.7425
2536,591,2,100,3.3,182.8,0.671,17.36,0,0.7424
2537,591,3,100,1.35,200.0,0.132,13.7,0,0.7424
2538,592,0,100,3.95,112.4,0.142,13.61,0,0.742
2539,592,1,100,4.02,140.7,0.649,15.02,0,0.742
2540,592,2,100,2.81,209.8,0.864,20.89,0,0.742
2541,592,3,100,1.83,192.5,0.692,16.16,0,0.742
2542,593,0,100,2.23,195.1,0.508,16.04,0,0.7416
2543,593,1,100,2.17,160.3,0.792,18.46,0,0.7416
2544,593,2,100,4.58,162.0,0.535,15.96,0,0.7416
2545,593,3,100,5.85,46.4,0.622,16.28,0,0.7415
2546,594,0,100,5.68,180.0,0.584,16.81,0,0.7412
2547,594,1,100,3.64,144.4,0.767,16.02,0,0.7412
2548,594,2,100,1.62,198.6,0.681,17.09,0,0.7411
2549,594,3,100,2.11,146.8,0.641,16.43,0,0.7411
2550,595,0,100,2.63,125.7,0.116,13.98,0,0.7407
2551,595,1,100,4.48,199.1,0.842,16.96,0,0.7407
2552,595,2,100,3.23,42.6,0.482,16.62,0,0.7407
2553,595,3,100,4.49,169.3,0.443,13.12,0,0.7407
2554,595,4,100,3.97,185.9,0.355,15.81,0,0.7407
2555,595,5,100,6.29,127.3,0.751,16.86,0,0.7406
2556,596,0,100,5.27,121.9,0.624,16.82,0,0.7403
2557,596,1,100,3.89,181.6,0.452,16.56,0,0.7403
2558,596,2,100,2.55,211.3,0.381,15.53,0,0.7402
2559,596,3,100,6.49,129.5,0.303,16.8,0,0.7402
2560,597,0,100,5.73,126.9,0.182,9.29,0,0.7399
2561,597,1,100,5.09,152.3,0.741,14.93,0,0.7398
2562,597,2,100,4.42,114.3,0.863,18.38,0,0.7398
2563,597,3,100,5.47,177.1,0.771,18.46,0,0.7398
2564,598,0,100,6.05,183.3,0.573,15.57,0,0.7394
2565,598,1,100,0.96,207.0,0.374,15.67,0,0.7394
2566,598,2,100,2.81,160.5,0.828,19.52,0,0.7394
2567,598,3,100,4.88,147.5,0.35,17.38,0,0.7394
2568,599,0,100,2.82,80.5,0.203,12.68,0,0.739
2569,599,1,100,2.2,69.6,0.194,13.02,0,0.739
2570,599,2,100,4.68,160.1,0.18,12.52,0,0.7389
2571,599,3,100,1.82,133.0,0.869,17.44,0,0.7389
2572,600,0,100,1.04,74.8,0.499,14.81,0,0.7386
2573,600,1,100,5.81,184.9,0.305,16.48,0,0.7385
2574,600,2,100,5.28,159.2,0.32,16.65,0,0.7385
2575,600,3,100,4.6,102.7,0.656,19.97,0,0.7385
2576,601,0,100,4.52,44.8,0.626,15.21,0,0.7381
2577,601,1,100,1.61,43.3,0.359,15.03,0,0.7381
2578,601,2,100,1.58,207.5,0.168,12.36,0,0.7381
2579,601,3,100,1.84,166.1,0.645,17.48,0,0.7381
2580,602,0,100,6.1,184.6,0.202,15.09,0,0.7377
2581,602,1,100,5.69,108.5,0.271,13.33,0,0.7377
2582,602,2,100,4.21,93.7,0.522,15.03,0,0.7377
2583,602,3,100,3.22,219.8,0.542,16.26,0,0.7376
2584,602,4,100,2.28,165.2,0.489,14.41,0,0.7376
2585,602,5,100,3.69,117.1,0.573,14.76,0,0.7376
2586,603,0,100,6.43,96.9,0.468,16.32,0,0.7372
2587,603,1,100,2.94,179.5,0.604,15.46,0,0.7372
2588,603,2,100,1.09,135.0,0.348,16.21,0,0.7372
2589,603,3,100,3.95,161.5,0.617,17.53,0,0.7372
2590,604,0,100,2.39,82.5,0.355,14.67,0,0.7368
2591,604,1,100,2.77,105.5,0.316,14.22,0,0.7368
2592,604,2,100,4.5,124.8,0.689,19.77,0,0.7368
2593,604,3,100,4.87,180.4,0.689,16.37,0,0.7367
2594,605,0,100,3.01,149.6,0.872,18.22,0,0.7364
2595,605,1,100,1.03,94.2,0.888,21.4,0,0.7364
2596,605,2,100,3.01,82.8,0.874,16.9,0,0.7363
2597,605,3,100,0.92,44.8,0.281,12.54,0,0.7363
2598,606,0,100,4.28,40.3,0.663,15.08,0,0.7359
2599,606,1,100,1.28,42.2,0.473,17.6,0,0.7359
2600,606,2,100,5.53,100.4,0.776,19.13,0,0.7359
2601,606,3,100,6.48,206.5,0.796,17.03,0,0.7359
2602,607,0,100,4.85,113.0,0.326,14.45,0,0.7355
2603,607,1,100,3.11,101.6,0.373,14.71,0,0.7355
2604,607,2,100,6.22,186.6,0.479,13.09,0,0.7355
2605,607,3,100,3.71,162.9,0.3,13.58,0,0.7354
2606,608,0,100,6.17,142.6,0.428,14.53,0,0.7351
2607,608,1,100,1.63,146.7,0.703,15.05,0,0.7351
2608,608,2,100,6.36,92.8,0.651,13.62,0,0.735
2609,608,3,100,6.13,127.6,0.291,16.6,0,0.735
2610,609,0,100,1.38,95.0,0.383,13.21,0,0.7347
2611,609,1,100,4.15,109.6,0.4,16.34,0,0.7346
2612,609,2,100,6.45,93.3,0.677,17.09,0,0.7346
2613,609,3,100,0.81,179.7,0.314,13.31,0,0.7346
2614,609,4,100,3.39,86.6,0.484,13.57,0,0.7346
2615,609,5,100,6.4,204.0,0.505,14.94,0,0.7346
2616,610,0,100,3.41,139.1,0.158,15.67,0,0.7342
2617,610,1,100,1.4,185.9,0.702,15.71,0,0.7342
2618,610,2,100,5.6,157.1,0.142,15.1,0,0.7341
2619,610,3,100,3.52,104.5,0.765,18.73,0,0.7341
2620,611,0,100,1.94,185.2,0.286,13.02,0,0.7338
2621,611,1,100,0.97,89.0,0.264,13.47,0,0.7337
2622,611,2,100,6.31,195.6,0.197,13.17,0,0.7337
2623,611,3,100,3.6,79.9,0.34,14.27,0,0.7337
2624,612,0,100,5.7,89.9,0.618,19.13,0,0.7333
2625,612,1,100,2.68,83.1,0.616,16.81,0,0.7333
2626,612,2,100,6.2,107.8,0.115,13.69,0,0.7333
2627,612,3,100,2.71,179.0,0.726,16.72,0,0.7333
2628,613,0,100,4.77,173.6,0.564,16.09,0,0.7329
2629,613,1,100,2.53,46.4,0.217,13.37,0,0.7329
2630,613,2,100,6.44,48.6,0.717,19.58,0,0.7329
2631,613,3,100,5.8,53.2,0.249,13.35,0,0.7328
2632,614,0,100,4.01,185.3,0.359,14.85,0,0.7325
2633,614,1,100,2.23,80.8,0.844,18.84,0,0.7324
2634,614,2,100,3.86,125.1,0.492,14.73,0,0.7324
2635,614,3,100,5.26,111.7,0.895,18.73,0,0.7324
2636,615,0,100,5.63,198.2,0.802,19.11,0,0.732
2637,615,1,100,4.98,165.9,0.328,17.99,0,0.732
2638,615,2,100,6.17,164.4,0.681,17.05,0,0.732
2639,615,3,100,1.76,151.0,0.385,14.65,0,0.732
2640,616,0,100,4.39,87.4,0.272,13.15,0,0.7316
2641,616,1,100,3.43,179.1,0.283,13.52,0,0.7316
2642,616,2,100,2.01,215.5,0.796,16.69,0,0.7316
2643,616,3,100,1.99,90.8,0.623,17.75,0,0.7315
2644,616,4,100,4.4,69.6,0.166,14.01,0,0.7315
2645,616,5,100,2.92,58.1,0.251,14.9,0,0.7315
2646,617,0,100,5.77,208.9,0.623,18.07,0,0.7311
2647,617,1,100,6.35,86.6,0.291,14.86,0,0.7311
2648,617,2,100,3.22,164.7,0.886,15.63,0,0.7311
2649,617,3,100,2.45,93.3,0.764,21.59,0,0.7311
